,filename,is_animal_there,is_it_a_dog,is_the_owner_there,color,tail,cam_id,address
156,А4.jpg,0,0,0,0,0,PVN_hd_TSAO_4915_2,"город Москва, Шелепихинская набережная, дом 22"
157,А40.jpg,0,0,0,0,0,PVN_hd_TSAO_4915_2,"город Москва, Шелепихинская набережная, дом 22"
158,А41.jpg,1,1,0,3,2,PVN_hd_TSAO_4915_2,"город Москва, Шелепихинская набережная, дом 22"
159,А42.jpg,0,0,0,0,0,PVN_hd_TSAO_4915_2,"город Москва, Шелепихинская набережная, дом 22"
160,А43.jpg,0,0,0,0,0,PVN_hd_TSAO_4915_2,"город Москва, Шелепихинская набережная, дом 22"
161,А44.jpg,1,1,0,3,2,PVN_hd_TSAO_4915_2,"город Москва, Шелепихинская набережная, дом 22"
162,А45.jpg,1,1,1,3,2,PVN_hd_TSAO_4915_2,"город Москва, Шелепихинская набережная, дом 22"
163,А46.jpg,1,0,0,0,0,PVN_hd_TSAO_4915_2,"город Москва, Шелепихинская набережная, дом 22"
164,А47.jpg,1,1,1,3,2,PVN_hd_UZAO_1100_15,"город Москва, улица Академика Варги, дом 28"
165,А48.jpg,1,1,0,3,2,PVN_hd_TSAO_4915_2,"город Москва, Шелепихинская набережная, дом 22"
166,А49.jpg,1,1,0,3,2,PVN_hd_TSAO_4915_2,"город Москва, Шелепихинская набережная, дом 22"
167,А5.jpg,1,1,0,2,2,PVN_hd_TSAO_3437_1,"город Москва, переулок Огородная Слобода, дом 10"
168,А50.jpg,1,1,0,3,2,PVN_hd_ZAO_9544 4,"город Москва, Домодедовская улица, дом 24, корпус 4"
169,А51.jpg,1,1,0,3,2,PVN_hd_TSAO_4915_2,"город Москва, Шелепихинская набережная, дом 22"
170,А52.jpg,1,1,0,3,2,PVN_hd_ZAO_9544 4,"город Москва, Филёвский бульвар, дом 15"
171,А53.jpg,1,1,0,3,2,PVN_hd_ZAO_9544 4,"город Москва, Домодедовская улица, дом 24, корпус 4"
172,А54.jpg,0,0,0,0,0,PVN_hd_SZAO_36_3,"город Москва, улица Свободы, дом 3"
173,А55.jpg,1,1,0,3,2,PVN_hd_ZAO_9544 4,"город Москва, Клязьминская улица, дом 5, корпус 1"
174,А56.jpg,1,0,0,0,0,PVN_hd_ZAO_9544 4,"город Москва, Домодедовская улица, дом 24, корпус 4"
175,А57.jpg,1,1,1,3,2,PVN_hd_SZAO_36_3,"город Москва, улица Свободы, дом 3"
176,А58.jpg,1,1,0,1,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
177,А59.jpg,1,1,0,2,2,PVN_hd_SVAO_3426_1,"город Москва, Мелиховская улица, дом 2"
178,А6.jpg,1,1,0,3,2,PVN_hd_ZAO_9544 4,"город Москва, Домодедовская улица, дом 24, корпус 4"
179,А60.jpg,1,0,0,0,0,PVN_hd_ZAO_10482_1,"город Москва, Филёвский бульвар, дом 15"
180,А61.jpg,1,1,1,3,2,PVN_hd_UZAO_1100_15,"город Москва, улица Академика Варги, дом 28"
181,А62.jpg,1,1,0,3,2,PVN_hd_ZAO_10482_1,"город Москва, Филёвский бульвар, дом 15"
182,А63.jpg,1,1,1,3,2,PVN_hd_ZAO_10482_1,"город Москва, Филёвский бульвар, дом 15"
183,А64.jpg,0,0,0,0,0,PVN_hd_ZAO_9544 4,"город Москва, Клязьминская улица, дом 5, корпус 1"
184,А65.jpg,1,1,1,3,2,PVN_hd_ZAO_9544 4,"город Москва, Левобережная улица, дом 4, корпус 12"
185,А66.jpg,1,1,0,3,2,PVN_hd_UAO_319_2,"город Москва, Днепропетровская улица, дом 31"
186,А67.jpg,1,1,0,3,2,PVN_hd_ZAO_10482_1,"город Москва, Филёвский бульвар, дом 15"
187,А68.jpg,1,1,0,3,2,PVN_hd_ZAO_10482_1,"город Москва, Филёвский бульвар, дом 15"
188,А69.jpg,1,1,1,3,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
189,А7.jpg,1,1,0,3,2,PVN_hd_UAO_319_2,"город Москва, Днепропетровская улица, дом 31"
190,А70.jpg,1,1,1,3,2,PVN_hd_UZAO_1100_15,"город Москва, улица Академика Варги, дом 28"
191,А71.jpg,0,0,0,0,0,PVN_hd_UAO_2582_4,"город Москва, Чертановская улица, дом 66, корпус 4"
192,А72.jpg,1,1,0,3,2,PVN_hd_UAO_2409_1,"город Москва, Чертановская улица, дом 8, корпус 1"
193,А73.jpg,1,0,0,0,0,PVN_hd_UAO_2409_1,"город Москва, Чертановская улица, дом 8, корпус 1"
194,А74.jpg,1,1,0,3,2,PVN_hd_SVAO_1652_1,"город Москва, улица Академика Королёва, дом 28, корпус 2"
195,А75.jpg,1,1,1,3,2,UVN_SAO_027_8,"САО Ленинградский проспект, дом 36"
196,А76.jpg,0,0,0,0,0,PVN_hd_UAO_319_2,"город Москва, Днепропетровская улица, дом 31"
197,А77.jpg,1,0,0,0,0,PVN_hd_UAO_5653_11,"город Москва, Варшавское шоссе, дом 144, корпус 2"
198,А78.jpg,1,1,0,3,2,PVN_hd_UAO_2409_1,"город Москва, Чертановская улица, дом 8, корпус 1"
199,А79.jpg,1,1,0,3,2,PVN_hd_UAO_2582_4,"город Москва, Чертановская улица, дом 66, корпус 4"
200,А8.jpg,1,1,0,3,2,PVN_hd_UAO_2409_1,"город Москва, Чертановская улица, дом 8, корпус 1"
201,А80.jpg,0,0,0,0,0,PVN_hd_UAO_8456_1,"город Москва, улица Красного Маяка, дом 19, корпус 3"
202,А81.jpg,0,0,0,0,0,UVN_SAO_027_7,"САО Ленинградский проспект, дом 36"
203,А82.jpg,1,1,0,3,1,PVN_hd_UZAO_8297_1,"город Москва, Севастопольский проспект, дом 50/11"
204,А83.jpg,0,0,0,0,0,PVN_hd_UZAO_8297_1,"город Москва, Севастопольский проспект, дом 50/11"
205,А84.jpg,1,1,1,3,2,PVN_hd_UZAO_7277_1,"город Москва, улица Каховка, дом 5, корпус 4"
206,А85.jpg,1,0,0,0,0,PVN_hd_SVAO_1652_1,"город Москва, улица Академика Королёва, дом 28, корпус 2"
207,А86.jpg,0,0,0,0,0,PVN_hd_ZAO_10482_1,"город Москва, Филёвский бульвар, дом 15"
208,А87.jpg,1,1,0,3,2,PVN_hd_UZAO_7277_1,"город Москва, улица Каховка, дом 5, корпус 4"
209,А88.jpg,0,0,0,0,0,PVN_hd_UZAO_8297_1,"город Москва, Севастопольский проспект, дом 50/11"
210,А89.jpg,1,0,0,0,0,PVN_hd_UZAO_8297_1,"город Москва, Севастопольский проспект, дом 50/11"
211,А9.jpg,1,1,0,3,2,PVN_hd_UZAO_7277_1,"город Москва, улица Каховка, дом 5, корпус 4"
212,А90.jpg,1,1,0,3,2,PVN_hd_UAO_7270_3,"город Москва, 1-й Нижний Михайловский проезд, дом 16"
213,А91.jpg,1,1,1,3,2,PVN_hd_TSAO_3847_1,"город Москва, Малая Пионерская улица, дом 23-31, строение 1"
214,А92.jpg,1,1,1,3,2,PVN_hd_UZAO_8352_4,"город Москва, улица Каховка, дом 18, корпус 5"
215,А93.jpg,1,1,0,3,2,PVN_hd_UZAO_8352_4,"город Москва, улица Каховка, дом 18, корпус 5"
216,А94.jpg,1,1,0,3,2,PVN_hd_UZAO_8352_4,"город Москва, улица Каховка, дом 18, корпус 5"
217,А95.jpg,1,1,0,3,2,PVN_hd_SAO_2559_3,"город Москва, 1-й Амбулаторный проезд, дом 7, корпус 3"
218,А96.jpg,1,1,0,3,2,PVN_hd_UZAO_8352_4,"город Москва, улица Каховка, дом 18, корпус 5"
219,А97.jpg,1,1,0,3,2,PVN_hd_UAO_2666_1,"город Москва, Домодедовская улица, дом 24, корпус 4"
220,А98.jpg,1,1,0,3,2,PVN_hd_SAO_2_8257_3,"город Москва, улица Дыбенко, дом 36, корпус 1"
221,А99.jpg,1,1,0,3,2,UVN_SAO_027_8,"САО Ленинградский проспект, дом 36"
222,С1.jpg,0,0,0,0,0,PVN_hd_SAO_2559_3,"город Москва, 1-й Амбулаторный проезд, дом 7, корпус 3"
223,С10.jpg,0,0,0,0,0,PVN_hd_UZAO_8352_4,"город Москва, улица Каховка, дом 18, корпус 5"
224,С100.jpg,1,0,0,0,0,PVN_hd_SAO_2559_3,"город Москва, 1-й Амбулаторный проезд, дом 7, корпус 3"
225,С101.jpg,1,0,0,0,0,PVN_hd_TSAO_3437_1,"город Москва, переулок Огородная Слобода, дом 10"
226,С102.jpg,1,1,0,3,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
227,С103.jpg,1,1,0,3,2,PVN_hd_TSAO_3562_4,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Садовая-Черногрязская улица, дом 16-18, строение 1"
228,С11.jpg,0,0,0,0,0,PVN_hd_TSAO_3636_5,"город Москва, Хомутовский тупик, дом 4, корпус 1"
229,С12.jpg,0,0,0,0,0,PVN_hd_TSAO_3341_1,"город Москва, Большой Козловский переулок, дом 11, строение 1"
230,С13.jpg,0,0,0,0,0,PVN_hd_TSAO_3439_1,"город Москва, переулок Огородная Слобода, дом 14"
231,С14.jpg,0,0,0,0,0,PVN_hd_TSAO_3163_2,"город Москва, Старая Басманная улица, дом 25, строение 5"
232,С15.jpg,0,0,0,0,0,PVN_hd_TSAO_3607_3,"город Москва, Токмаков переулок, дом 3-5"
233,С16.jpg,0,0,0,0,0,PVN_hd_TSAO_3637_5,"город Москва, Хомутовский тупик, дом 4, корпус 2"
234,С17.jpg,0,0,0,0,0,PVN_hd_TSAO_3137_1,"город Москва, Новая Басманная улица, дом 14, строение 3"
235,С18.jpg,0,0,0,0,0,PVN_hd_TSAO_3647_1,"город Москва, Центросоюзный переулок, дом 4"
236,С19.jpg,0,0,0,0,0,PVN_hd_TSAO_3604_4,"город Москва, Токмаков переулок, дом 13-15"
237,С2.jpg,0,0,0,0,0,PVN_hd_TSAO_3137_1,"город Москва, Новая Басманная улица, дом 14, строение 3"
238,С20.jpg,0,0,0,0,0,PVN_hd_SAO_6159_54,"город Москва, Левобережная улица, дом 4, корпус 12"
239,С21.jpg,1,1,0,3,2,PVN_hd_TSAO_3647_1,"город Москва, Центросоюзный переулок, дом 4"
240,С24.jpg,1,1,0,3,2,PVN_hd_UAO_7270_3,"город Москва, 1-й Нижний Михайловский проезд, дом 16"
241,С25.jpg,1,1,0,2,2,PVN_hd_TSAO_3647_1,"город Москва, Центросоюзный переулок, дом 4"
242,С26.jpg,1,1,1,3,2,PVN_hd_SAO_6159_54,"город Москва, Левобережная улица, дом 4, корпус 12"
243,С27.jpg,1,1,0,3,2,PVN_hd_SAO_6159_54,"город Москва, Левобережная улица, дом 4, корпус 12"
244,С28.jpg,0,0,0,0,0,PVN_hd_TSAO_3647_1,"город Москва, Центросоюзный переулок, дом 4"
245,С29.jpg,1,1,1,3,2,PVN_hd_TSAO_3647_1,"город Москва, Центросоюзный переулок, дом 4"
246,С3.jpg,0,0,0,0,0,PVN_hd_SAO_6159_54,"город Москва, Левобережная улица, дом 4, корпус 12"
247,С30.jpg,1,1,0,3,2,PVN_hd_SAO_6159_54,"город Москва, Левобережная улица, дом 4, корпус 12"
248,С32.jpg,1,1,0,3,2,PVN_hd_SVAO_3426_1,"город Москва, Мелиховская улица, дом 2"
249,С34.jpg,0,0,0,0,0,PVN_hd_UAO_7270_3,"город Москва, 1-й Нижний Михайловский проезд, дом 16"
250,С35.jpg,1,1,1,3,2,PVN_hd_UAO_7270_3,"город Москва, 1-й Нижний Михайловский проезд, дом 16"
251,С36.jpg,1,1,0,3,2,PVN_hd_SAO_2_7820_1,"город Москва, Беломорская улица, дом 16"
252,С37.jpg,1,1,0,3,2,PVN_hd_UAO_7270_3,"город Москва, 1-й Нижний Михайловский проезд, дом 16"
253,С38.jpg,1,1,0,3,2,PVN_hd_TSAO_3847_1,"город Москва, Малая Пионерская улица, дом 23-31, строение 1"
254,С39.jpg,1,1,0,3,2,PVN_hd_UAO_7270_3,"город Москва, 1-й Нижний Михайловский проезд, дом 16"
255,С4.jpg,0,0,0,0,0,PVN_hd_SAO_6159_54,"город Москва, Левобережная улица, дом 4, корпус 12"
256,С40.jpg,1,1,0,3,2,PVN_hd_UAO_7270_3,"город Москва, 1-й Нижний Михайловский проезд, дом 16"
257,С41.jpg,1,1,1,3,2,PVN_hd_SAO_6159_54,"город Москва, Левобережная улица, дом 4, корпус 12"
258,С42.jpg,1,1,0,3,2,PVN_hd_UAO_7270_3,"город Москва, 1-й Нижний Михайловский проезд, дом 16"
259,С43.jpg,0,0,0,0,0,PVN_hd_SAO_6159_54,"город Москва, Левобережная улица, дом 4, корпус 12"
260,С44.jpg,1,1,0,3,2,7228.1,"город Москва, Левобережная улица, дом 4, корпус 12"
261,С45.jpg,1,1,1,3,2,PVN_hd_SVAO_3426_1,"город Москва, Мелиховская улица, дом 2"
262,С46.jpg,1,1,1,3,2,PVN_hd_SVAO_3426_1,"город Москва, Мелиховская улица, дом 2"
263,С47.jpg,1,1,0,3,2,PVN_hd_SAO_6159_54,"город Москва, Левобережная улица, дом 4, корпус 12"
264,С48.jpg,1,1,0,2,2,PVN_hd_UAO_7270_3,"город Москва, 1-й Нижний Михайловский проезд, дом 16"
265,С49.jpg,1,1,1,3,2,PVN_hd_SAO_6159_54,"город Москва, Левобережная улица, дом 4, корпус 12"
266,С5.jpg,0,0,0,0,0,PVN_hd_SAO_3371_1,"город Москва, Ангарская улица, дом 39"
267,С51.jpg,1,1,1,3,2,PVN_hd_SAO_6159_54,"город Москва, Левобережная улица, дом 4, корпус 12"
268,С53.jpg,1,1,1,3,2,PVN_hd_SAO_6159_54,"город Москва, Левобережная улица, дом 4, корпус 12"
269,С54.jpg,1,1,0,1,2,PVN_hd_SAO_6159_54,"город Москва, Левобережная улица, дом 4, корпус 12"
270,С55.jpg,1,1,1,2,2,PVN_hd_SAO_6159_54,"город Москва, Левобережная улица, дом 4, корпус 12"
271,С56.jpg,1,1,1,3,2,PVN_hd_TSAO_3647_1,"город Москва, Центросоюзный переулок, дом 4"
272,С57.jpg,1,1,0,3,2,PVN_hd_SAO_6159_54,"город Москва, Левобережная улица, дом 4, корпус 12"
273,С58.jpg,0,0,0,0,0,PVN_hd_TSAO_3847_1,"город Москва, Малая Пионерская улица, дом 23-31, строение 1"
274,С59.jpg,1,1,0,3,2,PVN_hd_TSAO_3647_1,"город Москва, Центросоюзный переулок, дом 4"
275,С6.jpg,0,0,0,0,0,PVN_hd_TSAO_3647_1,"город Москва, Центросоюзный переулок, дом 4"
276,С60.jpg,1,1,1,3,2,PVN_hd_TSAO_3647_1,"город Москва, Центросоюзный переулок, дом 4"
277,С61.jpg,1,1,0,3,2,PVN_hd_TSAO_3647_1,"город Москва, Центросоюзный переулок, дом 4"
278,С62.jpg,1,1,0,3,2,PVN_hd_SAO_3465_1,"город Москва, Клязьминская улица, дом 5, корпус 1"
279,С63.jpg,0,0,0,0,0,PVN_hd_SAO_2559_3,"город Москва, 1-й Амбулаторный проезд, дом 7, корпус 3"
280,С64.jpg,1,1,0,3,2,PVN_hd_TSAO_3647_1,"город Москва, Центросоюзный переулок, дом 4"
281,С65.jpg,1,1,0,3,2,PVN_hd_TSAO_3647_1,"город Москва, Центросоюзный переулок, дом 4"
282,С66.jpg,1,1,1,3,2,PVN_hd_SVAO_3426_1,"город Москва, Мелиховская улица, дом 2"
283,С67.jpg,1,1,0,3,2,PVN_hd_TSAO_3647_1,"город Москва, Центросоюзный переулок, дом 4"
284,С69.jpg,1,1,1,3,1,PVN_hd_TSAO_3647_1,"город Москва, Центросоюзный переулок, дом 4"
285,С7.jpg,0,0,0,0,0,PVN_hd_UAO_7270_3,"город Москва, 1-й Нижний Михайловский проезд, дом 16"
286,С70.jpg,1,1,0,3,2,PVN_hd_SAO_6159_54,"город Москва, Левобережная улица, дом 4, корпус 12"
287,С73.jpg,1,1,0,3,2,PVN_hd_TSAO_5467_1,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Миусская площадь, дом 5"
288,С74.jpg,1,1,1,3,2,PVN_hd_UAO_7270_3,"город Москва, 1-й Нижний Михайловский проезд, дом 16"
289,С75.jpg,1,1,0,3,2,PVN_hd_SAO_6159_54,"город Москва, Левобережная улица, дом 4, корпус 12"
290,С76.jpg,0,0,0,0,0,PVN_hd VAO_6390_22,"город Москва, улица Академика Королёва, дом 28, корпус 2"
291,С78.jpg,1,0,0,0,0,PVN_hd_UAO_7270_3,"город Москва, 1-й Нижний Михайловский проезд, дом 16"
292,С79.jpg,1,1,1,3,2,PVN_hd VAO_6390_22,"город Москва, улица Академика Королёва, дом 28, корпус 2"
293,С8.jpg,0,0,0,0,0,PVN_hd_SAO_2_7228.1,"город Москва, улица Корнейчука, дом 41А"
294,С80.jpg,1,1,1,3,2,PVN_hd_SAO_2_7228.1,"город Москва, Левобережная улица, дом 4, корпус 12"
295,С81.jpg,1,1,0,3,2,PVN_hd VAO_6390_22,"город Москва, улица Академика Королёва, дом 28, корпус 2"
296,С82.jpg,1,1,0,3,2,PVN_hd_TSAO_3647_1,"город Москва, Центросоюзный переулок, дом 4"
297,С83.jpg,1,1,1,3,2,PVN_hd_TSAO_3647_1,"город Москва, Центросоюзный переулок, дом 4"
298,С84.jpg,1,1,1,3,2,PARK_VAO_197_14 30,"город Москва, Шелепихинская набережная, дом 22"
299,С85.jpg,1,1,0,2,2,PVN_hd_SAO_6159_54,"город Москва, Левобережная улица, дом 4, корпус 12"
300,С86.jpg,1,1,0,3,2,PVN_hd_SAO_6159_54,"город Москва, Левобережная улица, дом 4, корпус 12"
301,С88.jpg,1,1,1,3,2,PARK_VAO_197_14 67,"САО Ленинградский проспект, дом 36"
302,С89.jpg,1,1,0,3,2,PVN_hd_TSAO_3647_1,"город Москва, Центросоюзный переулок, дом 4"
303,С9.jpg,1,1,0,3,2,PVN_hd_SAO_6159_54,"город Москва, Левобережная улица, дом 4, корпус 12"
304,С90.jpg,1,1,0,2,2,PVN_hd_SAO_6159_54,"город Москва, Левобережная улица, дом 4, корпус 12"
305,С91.jpg,1,1,1,3,2,PVN_hd_SAO_2559_3,"город Москва, 1-й Амбулаторный проезд, дом 7, корпус 3"
306,С92.jpg,1,1,0,3,2,PVN_hd_TSAO_3647_1,"город Москва, Центросоюзный переулок, дом 4"
307,С93.jpg,1,1,1,3,2,PVN_hd_SAO_6159_54,"город Москва, Левобережная улица, дом 4, корпус 12"
308,С94.jpg,1,1,0,3,2,PARK_SAO_30_34_49,"САО Ленинградское шоссе, дом 51"
309,С95.jpg,1,0,0,0,0,PVN_hd_SAO_3465_1,"город Москва, Клязьминская улица, дом 5, корпус 1"
310,С96.jpg,1,1,0,3,2,PVN_hd_TSAO_3647_1,"город Москва, Центросоюзный переулок, дом 4"
311,С97.jpg,1,1,1,3,2,PVN_hd_TSAO_5300_3,"город Москва, Верхняя Сыромятническая улица, дом 2"
312,С98.jpg,1,1,0,3,2,PVN_hd_TSAO_3647_1,"город Москва, Центросоюзный переулок, дом 4"
313,С99.jpg,1,1,1,3,2,PVN_hd_TSAO_3647_1,"город Москва, Центросоюзный переулок, дом 4"
